0
0
0
0
0
0
0
0
9.2953e-05
0.0013542
0.0070644
0.021699
0.045734
0.075677
0.10556
0.12644
0.13293
0.12462
0.10608
0.083397
0.061341
0.042413
0.027516
0.016688
0.0094667
0.0050661
0.002587
0.001267
0.00059124
0.00025937
0.00019851
0.00032473
0.00045124
0.00045197
0.00034472
0.00021115
0.00010791
4.729e-05
1.8138e-05
6.1834e-06
1.8976e-06
5.2939e-07
1.3538e-07
3.1959e-08
7.0053e-09
